sentence_id,volume,group_start,en,zh_simp,zh_ocr,en_ocr,confidence,flags,source
2299,3,2251,Cairo's the capital of Egypt.,开罗是埃及的首都。,,,,OCR_MISSING,F3-GMS-2251C 04:47.20-04:48.99
2300,3,2251,The Atlantic Ocean is between Africa and America.,大西洋在非洲和美洲之间。,,,,OCR_MISSING,F3-GMS-2251C 04:52.23-04:54.65
2301,3,2301,瑞典是一个北欧国家。,"瑞典是一个北欧国家,",,,,OCR_MISSING,F3-GMS-2301C 00:06.76-00:08.67
2302,3,2301,Amazon is in South America.,亚马逊河在南美洲。,,,,OCR_MISSING,F3-GMS-2301C 00:11.86-00:13.77
2303,3,2301,Asia is the largest continent in the world.,亚洲是世界上最大的大陆。,,,,OCR_MISSING,F3-GMS-2301C 00:17.12-00:19.40
2304,3,2301,Taipingyang is the largest ocean in the world.,太平洋是世界上最大的海洋。,,,,OCR_MISSING,F3-GMS-2301C 00:22.69-00:25.01
2305,3,2301,莱茵河在欧洲。,莱茵河在欧洲。,,,,OCR_MISSING,F3-GMS-2301C 00:28.21-00:29.77
2306,3,2301,Kenya is a East African country.,肯尼亚是一个东非国家。,,,,OCR_MISSING,F3-GMS-2301C 00:33.14-00:35.13
2307,3,2301,美国在墨西哥和加拿大中间,"美国在墨西哥和加拿大中间,",,,,OCR_MISSING,F3-GMS-2301C 00:38.47-00:41.05
2308,3,2301,Andes Mountains are located in South America.,安迪斯山脉在南美洲。,,,,OCR_MISSING,F3-GMS-2301C 00:44.21-00:46.23
2309,3,2301,Bangkok is the capital of Thailand.,曼谷是泰国的首都。,,,,OCR_MISSING,F3-GMS-2301C 00:49.37-00:51.18
2310,3,2301,阿爾卑斯山在歐洲中部,阿尔卑斯山在欧洲中部。,,,,OCR_MISSING,F3-GMS-2301C 00:54.31-00:56.37
2311,3,2301,Sahara Desert is located in northern Africa.,撒哈拉沙漠在非洲北部。,,,,OCR_MISSING,F3-GMS-2301C 00:59.56-01:01.79
2312,3,2301,菲律賓是臺灣附近的群島。,菲律宾是台湾附近的群岛。,,,,OCR_MISSING,F3-GMS-2301C 01:04.97-01:07.22
2313,3,2301,你去过法国南部吗?,你去过法国南部吗?,,,,OCR_MISSING,F3-GMS-2301C 01:10.50-01:12.22
2314,3,2301,我希望明年可以去英国。,我希望明年可以去英国。,,,,OCR_MISSING,F3-GMS-2301C 01:15.42-01:17.46
2315,3,2301,"苏格兰,英格兰和威尔士都在英国。",苏格兰、英格兰和威尔士都在英国。,,,,OCR_MISSING,F3-GMS-2301C 01:20.83-01:24.24
2316,3,2301,长城在中国,长城在中国,,,,OCR_MISSING,F3-GMS-2301C 01:27.46-01:28.92
2317,3,2301,加州大学洛杉矶分校在洛杉矶,加州大学洛杉矶分校在洛杉矶。,,,,OCR_MISSING,F3-GMS-2301C 01:32.29-01:34.99
2318,3,2301,Google Hamburg is in New York.,谷歌汉博物馆在纽约。,,,,OCR_MISSING,F3-GMS-2301C 01:38.11-01:40.07
2319,3,2301,未成在雅典,未成在雅典,,,,OCR_MISSING,F3-GMS-2301C 01:43.28-01:44.67
2320,3,2301,Kremlin Palace in Moscow,克里姆林宫在莫斯科,,,,OCR_MISSING,F3-GMS-2301C 01:47.95-01:49.86
2321,3,2301,五角大楼在华盛顿特区,五角大楼在华盛顿特区。,,,,OCR_MISSING,F3-GMS-2301C 01:53.14-01:55.31
2322,3,2301,自行车和汽车都是交通工具。,自行车和汽车都是交通工具。,,,,OCR_MISSING,F3-GMS-2301C 01:58.47-02:01.05
2323,3,2301,警方想询问两名男子关于上周抢劫的事。,警方想询问两名男子关于上周抢劫的事。,,,,OCR_MISSING,F3-GMS-2301C 02:04.28-02:08.07
2324,3,2301,"Fortunately, the news is not as bad as we expected.","幸运的是,消息没有我们预期的那么糟糕。",,,,OCR_MISSING,F3-GMS-2301C 02:11.25-02:14.32
2325,3,2301,Do the police know how the car accident happened?,警方知道车祸是怎么发生的吗?,,,,OCR_MISSING,F3-GMS-2301C 02:17.58-02:19.89
2326,3,2301,32 degrees is too hot for me.,"我不喜欢很热的天气,32度对于我来说太热了。",,,,OCR_MISSING,F3-GMS-2301C 02:23.28-02:28.33
2327,3,2301,I need more than $10. $10 isn't enough.,"我不只需要60块钱,60块钱不够。",,,,OCR_MISSING,F3-GMS-2301C 02:31.64-02:35.56
2328,3,2301,"我不只需要60块钱,60块钱不够。",你觉得在纽约玩两天的时间够吗?,,,,OCR_MISSING,F3-GMS-2301C 02:38.58-02:41.72
2329,3,2301,你觉得在纽约玩两天的时间够吗?,有关健康的问题叫健康问题。,,,,OCR_MISSING,F3-GMS-2301C 02:45.09-02:47.73
2330,3,2301,有关健康的问题叫健康问题。,加牛奶的巧克力叫牛奶巧克力。,,,,OCR_MISSING,F3-GMS-2301C 02:50.90-02:53.72
2331,3,2301,The chocolate with milk is called milk chocolate.,"在工厂做监督工作的人,叫工厂监督员。",,,,OCR_MISSING,F3-GMS-2301C 02:56.85-03:00.27
2332,3,2301,工厂监督员,考试的结果叫做考试成绩。,,,,OCR_MISSING,F3-GMS-2301C 03:03.54-03:06.01
2333,3,2301,考试的结果叫做考试成绩。,石油公司所发生的丑闻叫做石油公司丑闻。,,,,OCR_MISSING,F3-GMS-2301C 03:09.13-03:12.71
2334,3,2301,石油公司所發生的醜聞叫做石油公司醜聞。,"一座五层楼的建筑,叫五层楼建筑。",,,,OCR_MISSING,F3-GMS-2301C 03:15.85-03:18.88
2335,3,2301,一座五层楼的建筑叫五层楼建筑。,一个年龄30岁的男人叫30岁的男人。,,,,OCR_MISSING,F3-GMS-2301C 03:22.07-03:25.51
2336,3,2301,一个年龄三十岁的男人叫三十岁的男人。,持续12周的课程叫12周的课程。,,,,OCR_MISSING,F3-GMS-2301C 03:28.81-03:32.04
2337,3,2301,持续12周的课程叫12周的课程。,要开车两个小时的时间叫两小时的车程。,,,,OCR_MISSING,F3-GMS-2301C 03:35.15-03:38.77
2338,3,2301,要开车两个小时的时间叫两小时的车程。,有两部分的考题叫做两部分的考题。,,,,OCR_MISSING,F3-GMS-2301C 03:41.96-03:45.24
2339,3,2301,有两部分的考题叫做两部分的考题。,明天的会议取消了。,,,,OCR_MISSING,F3-GMS-2301C 03:48.58-03:50.15
2340,3,2301,Tomorrow's meeting is canceled.,上周的暴风雨造成了严重损害。,,,,OCR_MISSING,F3-GMS-2301C 03:53.37-03:55.92
2341,3,2301,上周的暴风雨造成了严重损害。,旅游业是该地区的主要产业。,,,,OCR_MISSING,F3-GMS-2301C 03:59.22-04:01.56
2342,3,2301,Tourism is the main industry in the region.,我昨晚在超市买了足够一周的食品杂货。,,,,OCR_MISSING,F3-GMS-2301C 04:04.71-04:08.28
2343,3,2301,我昨晚在超市買了足夠一周的食品雜貨。,"我一整天,一分钟都没有休息。",,,,OCR_MISSING,F3-GMS-2301C 04:11.64-04:14.18
2344,3,2301,"我一整天,一分钟都没有休息。","我不想要你帮我买单,我自己来。",,,,OCR_MISSING,F3-GMS-2301C 04:17.33-04:20.13
2345,3,2301,"我不想要你帮我买单,我自己来。",你会有时候自言自语吗?,,,,OCR_MISSING,F3-GMS-2301C 04:23.32-04:25.17
2346,3,2301,你会有时候自言自语吗?,"如果你还想吃,就自己来吧。",,,,LOW_CONF;OCR_MISSING,F3-GMS-2301C 04:28.35-04:30.22
2347,3,2301,"如果你还想吃,就自己来吧! If you still want to eat, just do it yourself!","这不是我们的错,你不可以责怪我们。",,,,OCR_MISSING,F3-GMS-2301C 04:33.55-04:36.28
2348,3,2301,This is not our fault. You can't blame us.,"这是我们的错,我们只能怪自己。",,,,LOW_CONF;OCR_MISSING,F3-GMS-2301C 04:39.49-04:41.77
2349,3,2301,"这是我们的错,我们只能怪自己。","我好紧张,我放松不了。",,,,LOW_CONF;OCR_MISSING,F3-GMS-2301C 04:44.93-04:47.45
2350,3,2301,"我好紧张,我放松不了。",你一定要尝试集中精神。,,,,LOW_CONF;OCR_MISSING,F3-GMS-2301C 04:50.61-04:52.56
2351,3,2351,What time should we meet?,咱们几点见比较好。,,,,LOW_CONF;OCR_MISSING,F3-GMS-2351C 00:06.76-00:08.33
2352,3,2351,"He got up, washed, shaved, and got dressed.","他起床后洗澡,刮胡子,然后换衣服。",,,,OCR_MISSING,F3-GMS-2351C 00:11.62-00:15.24
2353,3,2351,How long have you and Kenichi known each other? How long have you known one another?,你跟建一互相认识多久了?,,,,OCR_MISSING,F3-GMS-2351C 00:18.40-00:20.46
2354,3,2351,Kasumi and Linda don't like each other. They don't like one another.,嘉纯和琳达都不喜欢彼此。,,,,OCR_MISSING,F3-GMS-2351C 00:23.62-00:25.95
2355,3,2351,Do you and Henrik live near each other? Do you two live near one another?,你跟亨利克住得近吗?,,,,OCR_MISSING,F3-GMS-2351C 00:29.14-00:31.24
2356,3,2351,I'm not going to do your work for you. You can do it yourself.,"我是不会帮你做工作的,你自己可以完成。",,,,OCR_MISSING,F3-GMS-2351C 00:34.47-00:37.71
2357,3,2351,"The movie itself wasn't very good, but I loved the music.","电影本身没有特别好看,但我喜欢它的配乐。",,,,OCR_MISSING,F3-GMS-2351C 00:41.08-00:44.45
2358,3,2351,Even Magda herself doesn't think she'll get the new job.,连马格达自己都不认为他能被录用。,,,,OCR_MISSING,F3-GMS-2351C 00:47.75-00:50.45
2359,3,2351,She climbed out of the swimming pool and dried herself off with a towel.,"他爬出泳池,然后拿毛巾把身体擦干。",,,,OCR_MISSING,F3-GMS-2351C 00:53.68-00:56.92
2360,3,2351,"I tried to study, but I couldn't concentrate.","我试着学习了,但我集中不了精神。",,,,OCR_MISSING,F3-GMS-2351C 01:00.08-01:03.49
2361,3,2351,"If somebody attacks you, you need to be able to defend yourself.","如果有人攻击你,你需要有能力保护自己。",,,,OCR_MISSING,F3-GMS-2351C 01:06.57-01:09.81
2362,3,2351,You're always rushing around. Why don't you sit down and relax?,"你总是四处奔波,为什么不坐下来放松一下?",,,,OCR_MISSING,F3-GMS-2351C 01:12.94-01:16.48
2363,3,2351,Some people are very selfish. They think only of themselves.,"有些人很自私,他们永远只想到自己。",,,,OCR_MISSING,F3-GMS-2351C 01:19.83-01:22.82
2364,3,2351,We couldn't get back into the house because we'd locked ourselves out.,"我们没法回家,因为我们把自己锁在外面了。",,,,OCR_MISSING,F3-GMS-2351C 01:26.03-01:29.31
2365,3,2351,They're not speaking to each other anymore.,他们再也不跟对方说话了。,,,,OCR_MISSING,F3-GMS-2351C 01:32.54-01:34.35
2366,3,2351,"We'd never met before, so we introduced ourselves to one another.","我们以前没见过,所以我们互相做了自我介绍。",,,,OCR_MISSING,F3-GMS-2351C 01:37.52-01:41.03
2367,3,2351,A friend of mine is getting married this Saturday.,"我有个朋友这个礼拜六要结婚了,",,,,OCR_MISSING,F3-GMS-2351C 01:44.30-01:46.84
2368,3,2351,We took a trip with some friends of ours.,我们跟几个朋友一起去旅行。,,,,OCR_MISSING,F3-GMS-2351C 01:50.22-01:52.44
2369,3,2351,Pietro had an argument with the neighbor of his.,彼得罗跟他的邻居发生了争执。,,,,OCR_MISSING,F3-GMS-2351C 01:55.62-01:58.07
2370,3,2351,That woman over there is a friend of my sister's.,那边那个女的是我姐的朋友。,,,,OCR_MISSING,F3-GMS-2351C 02:01.24-02:03.46
2371,3,2351,My sister graduated from college and is living on her own. She's living by herself.,我姐姐大学毕业后就自己一个人住了。,,,,OCR_MISSING,F3-GMS-2351C 02:06.78-02:09.54
2372,3,2351,I don't want to share a room with anybody. I want my own room.,"我不想跟别人一起住,我想要有自己的房间。",,,,OCR_MISSING,F3-GMS-2351C 02:12.78-02:16.17
2373,3,2351,It's a shame that the apartment doesn't have its own parking space.,这公寓没有专属停车位真可惜。,,,,OCR_MISSING,F3-GMS-2351C 02:19.41-02:22.09
2374,3,2351,Why do you want to borrow my car? Why don't you use your own?,"你为什么要借我的车,你怎么不开自己的?",,,,LOW_CONF;OCR_MISSING,F3-GMS-2351C 02:25.46-02:28.62
2375,3,2351,I'd like to have a garden so that I could grow my own vegetables.,"我想有个花园,这样我就可以自己种菜了。",,,,OCR_MISSING,F3-GMS-2351C 02:31.96-02:35.05
2376,3,2351,I traveled around Japan on my own.,我一个人在日本到处旅游,,,,OCR_MISSING,F3-GMS-2351C 02:38.29-02:40.61
2377,3,2351,She raises her children as a single mother on her own.,"她作为一个单亲妈妈,独自抚养她的孩子们。",,,,OCR_MISSING,F3-GMS-2351C 02:43.92-02:47.24
2378,3,2351,Student drivers are not allowed to drive by themselves.,驾校学员不可以自己开车上路。,,,,LOW_CONF;OCR_MISSING,F3-GMS-2351C 02:50.71-02:53.24
2379,3,2351,Sorry I'm late. There was a lot of traffic.,"不好意思,我迟到了,路上堵车。",,,,OCR_MISSING,F3-GMS-2351C 02:56.46-02:58.81
2380,3,2351,Things are more expensive now. There's been a big increase in the cost of living.,"东西都更贵了,生活成本大幅增加。",,,,OCR_MISSING,F3-GMS-2351C 03:02.11-03:05.32
2381,3,2351,I wasn't expecting them to come. It was a complete surprise.,"我没想到他们会来,这真是个意外。",,,,OCR_MISSING,F3-GMS-2351C 03:08.67-03:11.57
2382,3,2351,The new restaurant's very good. I went there last night.,"新的餐厅非常好,我昨天晚上去了那里吃饭。",,,,OCR_MISSING,F3-GMS-2351C 03:14.82-03:18.37
2383,3,2351,"Is there a flight to Madrid tonight? There might be, let me check.","今晚有飞往马德里的航班吗? 可能有,我确定一下。",,,,OCR_MISSING,F3-GMS-2351C 03:21.78-03:25.92
2384,3,2351,"If people drove more carefully, there wouldn't be so many accidents.","如果人们开车的时候都更加谨慎,交通意外就不会那么多了。",,,,OCR_MISSING,F3-GMS-2351C 03:29.15-03:33.88
2385,3,2351,"I heard music, so there must have been somebody at home.","我听见有音乐声,所以家里肯定有人。",,,,OCR_MISSING,F3-GMS-2351C 03:37.15-03:40.07
2386,3,2351,"They live on a big street, so there must be a lot of noise from the traffic.","他们住的靠近马路,所以肯定有很多汽车噪音。",,,,OCR_MISSING,F3-GMS-2351C 03:43.27-03:46.88
2387,3,2351,That building is now a supermarket. It used to be a movie theater.,"这里现在是超市,以前是电影院。",,,,OCR_MISSING,F3-GMS-2351C 03:50.05-03:53.43
2388,3,2351,There's bound to be a flight to Madrid tonight.,今晚一定会有飞往马德里的航班。,,,,OCR_MISSING,F3-GMS-2351C 03:56.64-03:59.23
2389,3,2351,"After the lecture, there will be an opportunity to ask questions.","演讲结束后,大家可以提出问题。",,,,OCR_MISSING,F3-GMS-2351C 04:02.57-04:05.28
2390,3,2351,"I like the place where I live, but it'd be nicer to live by the ocean.","我喜欢我现在住的地方,但如果可以住在海边就更好了。",,,,OCR_MISSING,F3-GMS-2351C 04:08.44-04:12.70
2391,3,2351,"I was told that there would be someone to meet me at the airport, but there wasn't.","我被告知会有人来机场接我,但没有人来。",,,,OCR_MISSING,F3-GMS-2351C 04:15.97-04:19.52
2392,3,2351,She went out without any money.,他没带钱就出门了。,,,,OCR_MISSING,F3-GMS-2351C 04:22.78-04:24.45
2393,3,2351,He refused to eat anything.,他拒绝吃任何东西。,,,,OCR_MISSING,F3-GMS-2351C 04:27.80-04:29.57
2394,3,2351,Hardly anybody passed the examination.,几乎没有人通过考试。,,,,OCR_MISSING,F3-GMS-2351C 04:33.03-04:34.77
2395,3,2351,"If anyone has any questions, I'll be glad to answer them.","大家如果有任何问题,我很乐意为你们解答。",,,,OCR_MISSING,F3-GMS-2351C 04:38.01-04:41.30
2396,3,2351,Let me know if you need anything.,如果需要什么就跟我说。,,,,OCR_MISSING,F3-GMS-2351C 04:44.55-04:46.49
2397,3,2351,I'm sorry for any trouble I've caused.,"我对我所造成的麻烦,感到很抱歉。",,,,OCR_MISSING,F3-GMS-2351C 04:49.75-04:52.71
2398,3,2351,Anyone who wants to take the exam should tell me by Friday.,想参加考试的人要在星期五之前告诉我。,,,,OCR_MISSING,F3-GMS-2351C 04:55.97-04:58.98
2399,3,2351,Someone's forgotten their umbrella.,有人忘了拿伞,,,,OCR_MISSING,F3-GMS-2351C 05:02.30-05:03.58
2400,3,2351,We had to walk home because there was no bus.,"我们得走路回家了,因为现在没有公交车了。",,,,OCR_MISSING,F3-GMS-2351C 05:06.95-05:10.27
2401,3,2401,She'll have no difficulty finding a job.,"对他来说,找到一份工作不成问题。",,,,OCR_MISSING,F3-GMS-2401C 00:12.96-00:14.51
2402,3,2401,There were no stores open.,没有一家店开门。,,,,OCR_MISSING,F3-GMS-2401C 00:17.79-00:20.26
2403,3,2401,All the tickets have been sold. There are none left.,"票都卖光了,一张也不剩。",,,,OCR_MISSING,F3-GMS-2401C 00:23.61-00:25.71
2404,3,2401,This money is all yours. None of it is mine.,"这些钱都是你的,都不是我的。",,,,OCR_MISSING,F3-GMS-2401C 00:29.12-00:30.54
2405,3,2401,None of the stores were open.,没有一家店开门。,,,,LOW_CONF;OCR_MISSING,F3-GMS-2401C 00:33.93-00:36.33
2406,3,2401,The house is empty. There's no one living there.,"房子是空的,里面没人住。",,,,OCR_MISSING,F3-GMS-2401C 00:39.66-00:41.14
2407,3,2401,We had nothing to eat.,我们没有东西吃。,,,,LOW_CONF;OCR_MISSING,F3-GMS-2401C 00:44.44-00:46.93
2408,3,2401,Herman didn't tell anyone about his plans.,赫尔曼没把他的计划告诉任何人。,,,,LOW_CONF;OCR_MISSING,F3-GMS-2401C 00:50.13-00:53.08
2409,3,2401,"No one did what I asked them to do, did they?","没有一个人做完了我要求他们做的,是不是?",,,,OCR_MISSING,F3-GMS-2401C 00:56.41-01:00.68
2410,3,2401,"The accident looked serious, but fortunately nobody was injured.","这起车祸看来很严重,还好幸运的是没人受伤。",,,,OCR_MISSING,F3-GMS-2401C 01:04.02-01:05.48
2411,3,2401,I don't know anything about economics.,我完全不懂经济。,,,,OCR_MISSING,F3-GMS-2401C 01:08.95-01:10.48
2412,3,2401,We didn't spend much money.,我们没花很多钱。,,,,OCR_MISSING,F3-GMS-2401C 01:13.71-01:16.07
2413,3,2401,There's no need to hurry. We've got plenty of time.,"不用着急,我们还有大把时间。",,,,OCR_MISSING,F3-GMS-2401C 01:19.45-01:21.25
2414,3,2401,There aren't many tourists here. There aren't a lot of tourists here.,这里的游客不是很多。,,,,OCR_MISSING,F3-GMS-2401C 01:24.44-01:25.87
2415,3,2401,Do you know many people? Do you know a lot of people?,你认识很多人吗?,,,,OCR_MISSING,F3-GMS-2401C 01:29.10-01:33.28
2416,3,2401,Monica's very busy with her job. She has little time for other things.,"莫妮卡工作很忙,她只有很少时间可以用来做其他事。",,,,OCR_MISSING,F3-GMS-2401C 01:36.57-01:38.98
2417,3,2401,Kimiko has very few friends in London.,习美子在伦敦只有几个朋友。,,,,OCR_MISSING,F3-GMS-2401C 01:42.25-01:45.67
2418,3,2401,Let's get something to drink. We still have a little time before the train comes.,"咱们去买点喝的吧,离火车到站还有点时间。",,,,OCR_MISSING,F3-GMS-2401C 01:49.17-01:52.75
2419,3,2401,"He spoke little English, so it was difficult to communicate with him.","他只会说一点儿英语,所以跟他沟通起来有些困难。",,,,OCR_MISSING,F3-GMS-2401C 01:56.11-01:57.92
2420,3,2401,We have only a little time left.,我们只剩下一点时间了。,,,,OCR_MISSING,F3-GMS-2401C 02:01.24-02:05.30
2421,3,2401,Everybody was surprised that he won. Few people expected him to win.,"他赢了,大家都很惊讶,只有少数人预料到他会赢。",,,,OCR_MISSING,F3-GMS-2401C 02:08.57-02:12.52
2422,3,2401,I can't give you a decision yet. I need more time to think about it.,"我现在还不能给你任何决定,我需要多点时间想想。",,,,OCR_MISSING,F3-GMS-2401C 02:15.91-02:18.24
2423,3,2401,It was a very boring place to live. There was little to do.,"住在那很无聊,没什么好玩的。",,,,OCR_MISSING,F3-GMS-2401C 02:21.48-02:24.84
2424,3,2401,I don't go out very often. I stay home most days.,"我平常不怎么出门,大部分时间我都待在家。",,,,OCR_MISSING,F3-GMS-2401C 02:28.22-02:30.91
2425,3,2401,Some people learn languages more easily than others.,有些人学语言比其他人容易得多。,,,,OCR_MISSING,F3-GMS-2401C 02:34.32-02:36.12
2426,3,2401,Some of the people I work with are not very friendly.,我有些同事不太友善。,,,,OCR_MISSING,F3-GMS-2401C 02:39.46-02:40.88
2427,3,2401,Have you read any of these books?,你看过这些书了吗?,,,,LOW_CONF;OCR_MISSING,F3-GMS-2401C 02:44.28-02:47.47
2428,3,2401,"I was sick yesterday, so I spent most of the day in bed.","我昨天病了,所以一整天我都躺在床上。",,,,OCR_MISSING,F3-GMS-2401C 02:50.76-02:52.51
2429,3,2401,All the flowers in this garden are beautiful.,花园里的花好漂亮。,,,,OCR_MISSING,F3-GMS-2401C 02:55.80-02:58.67
2430,3,2401,We're able to solve most of the problems we have.,"大部分我们遇到的问题,我们都能解决。",,,,OCR_MISSING,F3-GMS-2401C 03:01.85-03:04.12
2431,3,2401,Do any of you want to go to a party tonight?,你们有谁今晚想去参加派对?,,,,OCR_MISSING,F3-GMS-2401C 03:07.40-03:10.41
2432,3,2401,Half this money is mine and half of it is yours.,"一半的钱是我的,另一半是你的。",,,,OCR_MISSING,F3-GMS-2401C 03:13.58-03:17.04
2433,3,2401,"When she got married, she kept it a secret. She didn't tell any of her friends.","他结婚后还是保守秘密,没有告诉任何朋友。",,,,OCR_MISSING,F3-GMS-2401C 03:20.27-03:24.15
2434,3,2401,Deepak and I have very different ideas. I don't agree with many of his opinions.,"我和迪帕克的想法完全不同,我常常不同意他的看法。",,,,OCR_MISSING,F3-GMS-2401C 03:27.44-03:31.20
2435,3,2401,Not all the tourists in the group were Spanish. Some of them were French.,"这团游客里不全是西班牙人,有些是法国人。",,,,OCR_MISSING,F3-GMS-2401C 03:34.47-03:36.95
2436,3,2401,"I watched most of the movie, but not all of it.","这电影我看了一大半,但没看完。",,,,OCR_MISSING,F3-GMS-2401C 03:40.11-03:43.65
2437,3,2401,"I asked some people for directions, but none of them were able to help me.","我向几个路人问了路,但没有一个人帮得上忙。",,,,OCR_MISSING,F3-GMS-2401C 03:46.90-03:48.97
2438,3,2401,Both restaurants are very good. Both of these restaurants are very good.,这两家餐厅都非常不错。,,,,LOW_CONF;OCR_MISSING,F3-GMS-2401C 03:52.44-03:55.97
2439,3,2401,Neither restaurant is expensive. Neither of the restaurants we went to was expensive.,"两家餐厅都不贵,我们去的两家餐厅都不贵。",,,,OCR_MISSING,F3-GMS-2401C 03:59.44-04:02.05
2440,3,2401,We can go to either restaurant. I don't care.,"咱们去哪家餐厅都行,我都可以。",,,,OCR_MISSING,F3-GMS-2401C 04:05.38-04:07.28
2441,3,2401,I haven't been to either of those restaurants.,两家餐厅我都没去过。,,,,OCR_MISSING,F3-GMS-2401C 04:10.51-04:13.93
2442,3,2401,"I asked two people to wait at the station, but neither of them knew.","我问了两个人车站怎么走,但他们都不知道。",,,,OCR_MISSING,F3-GMS-2401C 04:17.17-04:19.00
2443,3,2401,Both of us were very tired.,我们俩都已经非常累了。,,,,OCR_MISSING,F3-GMS-2401C 04:22.30-04:24.02
2444,3,2401,Neither of them want to have children.,他们俩都不想要孩子。,,,,LOW_CONF;OCR_MISSING,F3-GMS-2401C 04:27.37-04:31.04
2445,3,2401,I couldn't decide which of the two shirts to buy. I liked both.,"我决定不了要买哪件衬衫,两件我都喜欢。",,,,OCR_MISSING,F3-GMS-2401C 04:34.30-04:36.51
2446,3,2401,I was both tired and hungry when I got home.,我到家的时候又累又饿。,,,,OCR_MISSING,F3-GMS-2401C 04:39.89-04:44.44
2447,3,2401,"She said she would contact me, but she neither wrote nor called.","他说他会再跟我联络,但他既没给我写信,也没给我打电话。",,,,OCR_MISSING,F3-GMS-2401C 04:47.98-04:50.92
2448,3,2401,Either you apologize or I'll never speak to you again.,"除非你道歉,不然我再也不会跟你说话了。",,,,OCR_MISSING,F3-GMS-2401C 04:54.21-04:57.02
2449,3,2401,You could stay at either of these hotels. You could stay at any of these hotels.,"你可以住在这两家酒店其中一间,你可以住在这几家酒店中的其中一间。",,,,OCR_MISSING,F3-GMS-2401C 04:57.76-05:00.82
2450,3,2401,We couldn't open the door because neither of us had our key.,"我开不了门,因为我们俩都没带钥匙。",,,,OCR_MISSING,F3-GMS-2401C 05:04.13-05:07.12
2451,3,2451,All of us enjoyed the party.,我们都很享受这场派对。,,,,OCR_MISSING,F3-GMS-2451C 00:11.90-00:13.88
2452,3,2451,I'll do all I can to help. I'll do everything I can to help.,我会尽我所能提供帮助。,,,,LOW_CONF;OCR_MISSING,F3-GMS-2451C 00:17.44-00:19.46
2453,3,2451,He thinks he knows everything.,他认为自己无所不知。,,,,OCR_MISSING,F3-GMS-2451C 00:22.97-00:28.06
2454,3,2451,Our summer vacation was such a disaster. Everything that could go wrong went wrong.,"我们的属下完全是个灾难,所有可能出问题的事儿都真的出问题了。",,,,OCR_MISSING,F3-GMS-2451C 00:31.55-00:33.79
2455,3,2451,All I've eaten today is a sandwich.,我今天一天只吃了个三明治。,,,,LOW_CONF;OCR_MISSING,F3-GMS-2451C 00:36.95-00:38.42
2456,3,2451,Did you read the whole book?,你看完整本书了吗?,,,,OCR_MISSING,F3-GMS-2451C 00:41.77-00:44.25
2457,3,2451,Lakshmi has lived her whole life in India.,拉克西米一辈子都住在印度。,,,,OCR_MISSING,F3-GMS-2451C 00:47.59-00:49.66
2458,3,2451,I've spent all the money you gave me.,我花光了所有你给我的钱。,,,,OCR_MISSING,F3-GMS-2451C 00:53.02-00:55.06
2459,3,2451,"When we were on vacation, we went to the beach every day.",我们放假时天天去海边。,,,,OCR_MISSING,F3-GMS-2451C 00:58.30-01:01.85
2460,3,2451,The bus service is very good. There's a bus every 10 minutes.,"公共汽车服务非常好,每十分钟就有一趟车。",,,,OCR_MISSING,F3-GMS-2451C 01:05.13-01:08.05
2461,3,2451,"We don't see each other very often, about every six months.","我们不经常见面,大概六个月见一次。",,,,OCR_MISSING,F3-GMS-2451C 01:11.33-01:13.30
2462,3,2451,We spent all day at the beach.,我们一整天都待在海滩。,,,,OCR_MISSING,F3-GMS-2451C 01:16.59-01:18.08
2463,3,2451,He didn't say a word all night long.,他整晚都没说话。,,,,OCR_MISSING,F3-GMS-2451C 01:21.26-01:23.61
2464,3,2451,I've been looking for you all morning long. Where have you been?,"我找了你一早上,你去哪儿了?",,,,LOW_CONF;OCR_MISSING,F3-GMS-2451C 01:26.83-01:30.19
2465,3,2451,They never go out. They're at home all the time.,"他们完全没出门,他们一整天都待在家里。",,,,OCR_MISSING,F3-GMS-2451C 01:33.46-01:35.91
2466,3,2451,"Every time I see you, you look different.","每次看到你,你看起来都不一样。",,,,OCR_MISSING,F3-GMS-2451C 01:39.18-01:43.19
2467,3,2451,It was a terrible fire. The whole building got destroyed.,"这是一场严重的火灾,整栋大楼都被烧毁了。",,,,OCR_MISSING,F3-GMS-2451C 01:46.40-01:48.10
2468,3,2451,I've read every one of those books.,那些书我都看过了。,,,,OCR_MISSING,F3-GMS-2451C 01:51.35-01:54.58
2469,3,2451,None of the rooms was the same. Each was different.,"没有一间房是一样的,每一间都不同。",,,,OCR_MISSING,F3-GMS-2451C 01:57.86-01:59.81
2470,3,2451,Read each of these sentences carefully.,请仔细阅读这些句子。,,,,OCR_MISSING,F3-GMS-2451C 02:03.02-02:05.39
2471,3,2451,The students were each given a book.,每个学生都得到了一本书。,,,,OCR_MISSING,F3-GMS-2451C 02:08.58-02:11.08
2472,3,2451,There's a train to the city every hour.,每小时都有一趟火车到市中心。,,,,OCR_MISSING,F3-GMS-2451C 02:14.45-02:19.42
2473,3,2451,Seatbelts and cars save lives. Each driver should wear one.,"车上的安全带保障了我们的生命安全,每位驾驶员都应该系好。",,,,OCR_MISSING,F3-GMS-2451C 02:22.65-02:26.00
